volume,issue,entry_type,title,author,link,tags,pages,num_pages
118,1,Article,Normative Canons in the Review of Administrative Policymaking,Kenneth A. Bamberger,/article/normative-canons-in-the-review-of-administrative-policymaking,Administrative Law,2-185,183.0
118,1,Note,Comparative Corporate Criminal Liability: Exploring the Uniquely American Doctrine Through Comparative Criminal Procedure,Edward B. Diskant,/note/comparative-corporate-criminal-liability-exploring-the-uniquely-american-doctrine-through-comparative-criminal-procedure,Corporate Law • Criminal Procedure,2-185,183.0
118,1,Comment,Discovering Arrest Warrants: Intervening Police Conduct and Foreseeability,Michael Kimberly,/comment/discovering-arrest-warrants-intervening-police-conduct-and-foreseeability,Criminal Procedure • Constitutional Law,2-185,183.0
117,8,Article,"Administration and ""The Democracy"": Administrative Law from Jackson to Lincoln, 1829-1861",Jerry L. Mashaw,/article/administration-and-qthe-democracyq-administrative-law-from-jackson-to-lincoln-1829-1861,Administrative Law,1568-1957,389.0
117,8,Feature,Dignity and the Politics of Protection: Abortion Restrictions Under Casey/Carhart,Reva B. Siegel,/feature/dignity-and-the-politics-of-protection-abortion-restrictions-under-caseycarhart,Gender and Sexual Orientation • Reproductive Rights • Constitutional Law,1568-1957,389.0
117,8,Note,When Parents Aren't Enough: External Advocacy in Special Education,Erin Phillips,/note/when-parents-arent-enough-external-advocacy-in-special-education,Antidiscrimination Law • Education Law,1568-1957,389.0
117,8,Comment,The Supreme Court Appointments Process and the Real Divide Between Liberals and Conservatives,Frederick Liu,/comment/the-supreme-court-appointments-process-and-the-real-divide-between-liberals-and-conservatives,Constitutional Law,1568-1957,389.0
117,7,Article,"Treaties' End: The Past, Present, and Future of International Lawmaking in the United States",Oona A. Hathaway,/article/treaties-end-the-past-present-and-future-of-international-lawmaking-in-the-united-states,International Law • Constitutional Law,1236-1567,331.0
117,7,Feature,Federal Sentencing in 2007: The Center Holds—The Supreme Court Doesn't,Daniel Richman,/feature/federal-sentencing-in-2007-the-center-holdsthe-supreme-court-doesnt,Criminal Law • Criminal Procedure,1236-1567,331.0
117,7,Note,Medicaid and Beneficiary Enforcement: Maintaining State Compliance with Federal Availability Requirements,Jon Donenberg,/note/medicaid-and-beneficiary-enforcement-maintaining-state-compliance-with-federal-availability-requirements,Health Law • Federalism,1236-1567,331.0
117,7,Feature,"The Arc of the Pendulum: Judges, Prosecutors, and the Exercise of Discretion",Kate Stith,/feature/the-arc-of-the-pendulum-judges-prosecutors-and-the-exercise-of-discretion,Criminal Law • Criminal Procedure,1236-1567,331.0
117,7,Comment,Undermining Excessive Privacy for Police: Citizen Tape Recording To Check Police Officers' Power,Dina Mishra,/comment/undermining-excessive-privacy-for-police-citizen-tape-recording-to-check-police-officers-power,Criminal Law • Privacy • Criminal Procedure,1236-1567,331.0
117,7,Comment,Balancing Burdens: Clarifying the Discovery Standard in Arbitration Proceedings,Anne B. O'Hagen,/comment/balancing-burdens-clarifying-the-discovery-standard-in-arbitration-proceedings,Civil Procedure,1236-1567,331.0
117,6,Article,Just Semantics: The Lost Readings of the Americans with Disabilities Act,Jill C. Anderson,/article/just-semantics-the-lost-readings-of-the-americans-with-disabilities-act,Antidiscrimination Law • Health Law,992-1235,243.0
117,6,Essay,"Justifications, Power, and Authority",Malcolm Thorburn,/essay/justifications-power-and-authority,Administrative Law • Criminal Law,992-1235,243.0
117,6,Review,"From Litigation, Legislation:A Review of Brian Landsberg’s Free at Last To Vote: The Alabama Origins of the 1965 Voting Rights Act",Cristina M. Rodriguez,/review/from-litigation-legislationa-review-of-brian-landsbergs-free-at-last-to-vote-the-alabama-origins-of-the-1965-voting-rights-act,Election Law,992-1235,243.0
117,6,Note,The Case Against Automatic Reversal of Structural Errors,Steven M. Shepard,/note/the-case-against-automatic-reversal-of-structural-errors,Criminal Law • Criminal Procedure,992-1235,243.0
117,6,Comment,Defining the Protected Class: Who Qualifies for Protection Under the Pregnancy Discrimination Act?,Jill E. Habig,/comment/defining-the-protected-class-who-qualifies-for-protection-under-the-pregnancy-discrimination-act,Antidiscrimination Law • Gender and Sexual Orientation • Health Law,992-1235,243.0
117,6,Comment,A Blueprint for Applying the Rules Enabling Act's Supersession Clause,Anthony Vitarelli,/comment/a-blueprint-for-applying-the-rules-enabling-acts-supersession-clause,Constitutional Law • Civil Procedure,992-1235,243.0
117,5,Article,Race and Democratic Contestation,Michael S. Kang,/article/race-and-democratic-contestation,Civil-Rights Law • Election Law,734-991,257.0
117,5,Article,The Access to Knowledge Mobilization and the New Politics of Intellectual Property,Amy Kapczynski,/article/the-access-to-knowledge-mobilization-and-the-new-politics-of-intellectual-property,Intellectual Property,734-991,257.0
117,5,Review,Giving the Constitution to the Courts,Jamal Greene,/review/giving-the-constitution-to-the-courts,Constitutional Law,734-991,257.0
117,5,Note,Defending the Faithful: Speaking the Language of Group Harm in Free Exercise Challenges to Counterterrorism Profiling,Murad Hussain,/note/defending-the-faithful-speaking-the-language-of-group-harm-in-free-exercise-challenges-to-counterterrorism-profiling,First Amendment • National Security,734-991,257.0
117,5,Comment,Ledbetter in Congress: The Limits of a Narrow Legislative Override,Kathryn A. Eidmann,/comment/ledbetter-in-congress-the-limits-of-a-narrow-legislative-override,Civil-Rights Law • Constitutional Law,734-991,257.0
117,5,Comment,Seeking More Scienter: The Effect of False Claims Act Interpretations,Michael Murray,/comment/seeking-more-scienter-the-effect-of-false-claims-act-interpretations,Criminal Law,734-991,257.0
117,4,Article,Antislavery Courts and the Dawn of International Human Rights Law,Jenny S. Martinez,/article/antislavery-courts-and-the-dawn-of-international-human-rights-law,International Law • Human Rights Law,550-733,183.0
117,4,Note,Profits as Commercial Success,Andrew Blair-Stanek,/note/profits-as-commercial-success,Corporate Law • Intellectual Property,550-733,183.0
117,4,Note,Enforcing the Treaty Rights of Aliens,Laura Moranchek Hussain,/note/enforcing-the-treaty-rights-of-aliens,International Law • Immigration Law,550-733,183.0
117,4,Comment,United States v. Ankeny: Remedying the Fourth Amendment's Reasonable Manner Requirement,Richard M. Re,/comment/united-states-v-ankeny-remedying-the-fourth-amendments-reasonable-manner-requirement,Constitutional Law • Privacy,550-733,183.0
117,3,Article,Consumerism Versus Producerism: A Study in Comparative Law,James Q. Whitman,/article/consumerism-versus-producerism-a-study-in-comparative-law,Comparative Law • Consumer Law,340-549,209.0
117,3,Article,The Constitution Outside the Constitution,Ernest A. Young,/article/the-constitution-outside-the-constitution,Comparative Law • Constitutional Law,340-549,209.0
117,3,Note,Insurance Law’s Hapless Busybody: A Case Against the Insurable Interest Requirement,Jacob Loshin,/note/insurance-laws-hapless-busybody-a-case-against-the-insurable-interest-requirement,Consumer Law,340-549,209.0
117,3,Note,Concession Agreements:From Private Contract to Public Policy,Nicholas Miranda,/note/concession-agreementsfrom-private-contract-to-public-policy,International Law,340-549,209.0
117,2,Article,The Promise and Pitfalls of the New Voting Rights Act,Nathaniel Persily,/article/the-promise-and-pitfalls-of-the-new-voting-rights-act,Civil-Rights Law • Election Law,174-339,165.0
117,2,Tribute,Law Is Everywhere,Owen Fiss,/tribute/law-is-everywhere,Constitutional Law • National Security,174-339,165.0
117,2,Note,The Canons of War,Daniel J. Freeman,/note/the-canons-of-war,Constitutional Law • National Security,174-339,165.0
117,2,Comment,Piercing China's Corporate Veil: Open Questions from the New Company Law,Mark Wu,/comment/piercing-chinas-corporate-veil-open-questions-from-the-new-company-law,Corporate Law • International Law,174-339,165.0
117,1,Article,Contracting for Cooperation in Recovery,Gregory Klass,/article/contracting-for-cooperation-in-recovery,Contracts,2-173,171.0
117,1,Note,"""I Did Not Come Here To Defend Myself"": Responding to War on Terror Detainees' Attempts To Dismiss Counsel and Boycott the Trial",Matthew Bloom,/note/qi-did-not-come-here-to-defend-myselfq-responding-to-war-on-terror-detainees-attempts-to-dismiss-counsel-and-boycott-the-trial,National Security,2-173,171.0
117,1,Note,Realizing the Potential of the Joint Harassment/Retaliation Claim,Eisha Jain,/note/realizing-the-potential-of-the-joint-harassmentretaliation-claim,Labor and Employment Law • Antidiscrimination Law,2-173,171.0
117,1,Comment,Cleaning House: Congressional Commissioners for Standards,Josh Chafetz,/comment/cleaning-house-congressional-commissioners-for-standards,Comparative Law,2-173,171.0
116,8,Article,"Reluctant Nationalists: Federal Administration and Administrative Law in the Republican Era, 1801-1829",Jerry L. Mashaw,/article/reluctant-nationalists-federal-administration-and-administrative-law-in-the-republican-era-1801-1829,Administrative Law • Constitutional Law • Property,1636-1893,257.0
116,8,Article,Intellectual Property as Property: Delineating Entitlements in Information,Henry E. Smith,/article/intellectual-property-as-property-delineating-entitlements-in-information,Property • Intellectual Property • Torts,1636-1893,257.0
116,8,Note,Designing a Constitution-Drafting Process: Lessons from Kenya,Alicia L. Bannon,/note/designing-a-constitution-drafting-process-lessons-from-kenya,Comparative Law • Constitutional Law • International Law,1636-1893,257.0
116,8,Comment,On Target? The Israeli Supreme Court and the Expansion of Targeted Killings,Kristen E. Eichensehr,/comment/on-target-the-israeli-supreme-court-and-the-expansion-of-targeted-killings,National Security • Criminal Law • Comparative Law,1636-1893,257.0
116,8,Comment,"Sheltering Deprivations: FEMA, Section 408 Housing, and Procedural Redesign",Damian Williams,/comment/sheltering-deprivations-fema-section-408-housing-and-procedural-redesign,Housing Law • Administrative Law,1636-1893,257.0
116,7,Article,Property and Half-Torts,Lee Anne Fennell,/article/property-and-half-torts,Torts • Property,1400-1635,235.0
116,7,Review,Wealth Without Markets?,Lior Jacob Strahilevitz,/review/wealth-without-markets,Intellectual Property • Corporate Law • Internet Law,1400-1635,235.0
116,7,Note,Searching for Balance in the Aftermath of the 2006 Takings Initiatives,Hannah Jacobs,/note/searching-for-balance-in-the-aftermath-of-the-2006-takings-initiatives,Land Use • Property • Local Government,1400-1635,235.0
116,7,Note,Re-Justifying the Fair Cross Section Requirement: Equal Representation and Enfranchisement in the American Criminal Jury,Richard M. Re,/note/re-justifying-the-fair-cross-section-requirement-equal-representation-and-enfranchisement-in-the-american-criminal-jury,Civil-Rights Law • Criminal Procedure • Constitutional Law,1400-1635,235.0
116,7,Comment,The Marriage of Family Law and Private Judging in California,Sheila Nagaraj,/comment/the-marriage-of-family-law-and-private-judging-in-california,Family Law • Civil Procedure • Privacy,1400-1635,235.0
116,7,Comment,Article III En Banc: The Judicial Conference as an Advisory Intercircuit Court of Appeals,Jacob Scott,/comment/article-iii-en-banc-the-judicial-conference-as-an-advisory-intercircuit-court-of-appeals,Federal Courts • Constitutional Law,1400-1635,235.0
116,6,Debate,Chevronizing Foreign Relations Law,Eric A. Posner & Cass R. Sunstein,/debate/chevronizing-foreign-relations-law,Conflict of Laws • International Law • National Security,1170-1399,229.0
116,6,Debate,Disregarding Foreign Relations Law,Derek Jinks & Neal Kumar Katyal,/debate/disregarding-foreign-relations-law,International Law • Statutory Interpretation • National Security,1170-1399,229.0
116,6,Essay,Irreparable Benefits,Douglas Lichtman,/essay/irreparable-benefits,Torts • Civil Procedure,1170-1399,229.0
116,6,Note,Private Law or Social Norms? The Use of Restrictive Covenants in Beaver Hills,Valerie Jaffee,/note/private-law-or-social-norms-the-use-of-restrictive-covenants-in-beaver-hills,Land Use • Local Government,1170-1399,229.0
116,6,Note,Tenant Screening Thirty Years Later: A Statutory Proposal To Protect Public Records,Rudy Kleysteuber,/note/tenant-screening-thirty-years-later-a-statutory-proposal-to-protect-public-records,Consumer Law • Housing Law • Property,1170-1399,229.0
116,6,Comment,Six Puerto Rican Congressmen Go to Washington,José R. Coleman Tió,/comment/six-puerto-rican-congressmen-go-to-washington,Constitutional Law • Statutory Interpretation,1170-1399,229.0
116,5,Article,Risk Aversion and Rights Accretion in Intellectual Property Law,James Gibson,/article/risk-aversion-and-rights-accretion-in-intellectual-property-law,Intellectual Property • Torts,882-1169,287.0
116,5,Article,The Constitutional Foundations of Chenery,Kevin M. Stack,/article/the-constitutional-foundations-of-chenery,Administrative Law • Constitutional Law • Federal Courts,882-1169,287.0
116,5,Review,Cosmopolitan Law?,Noah Feldman,/review/cosmopolitan-law,Legal Ethics • International Law,882-1169,287.0
116,5,Note,Right and Responsibility in Fourth Amendment Jurisprudence: The Problem with Pretext,Eric F. Citron,/note/right-and-responsibility-in-fourth-amendment-jurisprudence-the-problem-with-pretext,Privacy • Criminal Procedure • Conflict of Laws,882-1169,287.0
116,5,Note,Reconstructing Section 5: A Post-Katrina Proposal for Voting Rights Act Reform,Damian Williams,/note/reconstructing-section-5-a-post-katrina-proposal-for-voting-rights-act-reform,Constitutional Law • Civil-Rights Law • Statutory Interpretation,882-1169,287.0
116,5,Comment,Bush v. Gore and the Uses of “Limiting”,Chad Flanders,/comment/bush-v-gore-and-the-uses-of-limiting,Constitutional Law • Federal Courts,882-1169,287.0
